"State","Response","Coverage","Education","EmploymentStatus","Gender","Location_Code","Marital_Status","Policy_Type","Policy","Renew_Offer_Type","Sales_Channel","Vehicle_Class","Vehicle_Size","Customer_Lifetime_Value","Income","Monthly_Premium_Auto","Months_Since_Last_Claim","Months_Since_Policy_Inception","Number_of_Open_Complaints","Number_of_Policies","Total_Claim_Amount"
4,0,2,4,2,2,3,2,1,2,1,2,5,3,0.256586336525389,-0.0471489302322487,0.865517835316439,-0.803811573901113,1.28773088375683,-0.422226443611693,2.10604466448534,-0.733356712524845
4,0,3,1,5,1,1,2,3,9,1,2,5,3,0.595690737944212,-1.23954898274596,0.400509256718463,0.288188805721652,1.10855788686688,-0.422226443611693,-0.404224627853653,-0.561357080132768
2,0,3,5,5,2,2,1,3,9,1,2,1,2,-0.835344049505657,-1.23954898274596,-0.936390406750719,-1.00235709746889,-0.969848877056485,-0.422226443611693,-0.822602843243485,-0.486364026379225
2,0,3,3,2,1,1,2,3,9,3,2,6,1,-0.332682662367215,1.31480399103228,-0.645760045126984,1.18164366177664,-0.0023146938507787,-0.422226443611693,1.26928823370567,-0.541991024290648
4,0,2,2,2,2,3,2,2,5,4,3,1,2,0.31531764352634,1.20427039886275,-0.267940575016128,1.87655299426385,-1.65070626523828,-0.422226443611693,-0.404224627853653,-1.24880367872231
2,0,2,4,2,1,3,2,3,8,3,2,4,2,0.365627674034934,0.297881776474411,1.15614819694017,-0.803811573901113,-1.39986406959236,-0.422226443611693,2.10604466448534,-1.21646689376058
4,0,3,3,5,1,2,2,3,8,1,1,5,2,-0.538711475147271,-1.23954898274596,0.662076582179825,-0.903084335685,0.535204296819058,-0.422226443611693,-0.822602843243485,1.14105955226948
2,0,1,4,2,2,2,1,3,9,1,1,1,1,0.57078027994819,0.413978256397555,0.226131039744222,-0.307447764981674,-1.68654086461627,-0.422226443611693,-0.404224627853653,0.174565196769276
4,0,1,2,2,2,2,2,3,9,3,2,1,1,1.24098435199172,1.24650226269643,0.284257112068969,1.08237089999275,0.714377293709004,0.676211703910153,-0.404224627853653,0.207611657926701
5,0,3,4,5,1,2,3,3,7,1,1,3,2,0.811291648098152,-1.23954898274596,2.89993036668259,1.4794619471283,-0.36066068763067,-0.422226443611693,1.68766644909551,4.04878742855701
3,0,3,5,2,2,2,2,3,8,2,2,6,2,-0.373673242887118,-0.306596748421706,-0.703886117451731,0.387461567505539,1.43106928126879,-0.422226443611693,2.10604466448534,-0.354178181749525
2,0,3,3,2,2,1,2,2,6,3,3,1,2,-0.422304978917075,1.22747652824915,-0.849201298263598,0.78455261464109,-0.181487690740724,-0.422226443611693,2.10604466448534,-0.748173041749681
4,0,1,5,2,2,2,2,3,8,2,3,1,3,-0.498014221726967,-0.49142287112328,0.662076582179825,1.28091642356053,1.18022708562286,-0.422226443611693,-0.822602843243485,0.422413655449963
2,0,2,5,5,1,2,3,3,7,1,2,6,2,-0.232181710774877,-1.23954898274596,0.168004967419475,-0.108902241413899,-0.0023146938507787,1.774649851432,2.52442287987517,0.95941864925812
2,0,3,5,3,1,2,1,3,8,1,1,5,2,0.143654300423773,-0.669073197787643,0.691139618342198,-0.208175003197787,-0.324826088252681,-0.422226443611693,1.26928823370567,2.42398040674064
2,0,3,4,2,1,2,2,3,9,1,1,5,2,0.615318833677914,-0.0830937434094738,0.255194075906595,-1.30017538282055,-0.611502883276594,-0.422226443611693,-0.404224627853653,0.891132216448851
3,0,3,4,2,1,3,2,3,8,1,1,1,2,-0.418995077270567,0.8390289638678,-0.849201298263598,-1.39944814460444,1.53857307940275,-0.422226443611693,0.432531802926011,-1.19285182721303
2,0,2,4,2,1,1,2,3,9,1,1,1,2,0.437962059572643,0.984783206311712,-0.0644993218795133,1.18164366177664,1.32356548313482,-0.422226443611693,-0.404224627853653,-0.111810581921988
4,0,1,5,5,2,2,3,3,8,1,2,6,1,-0.609131233262781,-1.23954898274596,0.516761401367957,1.38018918534442,1.00105408873292,-0.422226443611693,-0.822602843243485,1.25683679967495
2,0,3,5,2,1,2,1,3,7,1,1,1,2,0.0581365929490157,0.350811501372743,-0.645760045126984,1.87655299426385,0.284362101173134,-0.422226443611693,-0.404224627853653,-0.3211317205921
1,1,1,5,2,1,2,2,2,6,2,4,1,3,0.150012446246912,-0.109295273893971,0.574887473692704,0.486734329289427,-0.145653091362735,-0.422226443611693,2.52442287987517,0.372843963713826
4,0,3,5,2,2,1,3,3,9,2,1,1,3,-0.371306195343447,-0.126378935101828,-0.61669700896461,-0.903084335685,-0.503999085142627,3.97152614647569,0.0141535875361788,-0.317420871506618
2,0,2,5,3,1,2,2,3,8,1,1,1,2,-0.616881657662283,-0.500935738346923,0.138941931257101,1.4794619471283,0.535204296819058,-0.422226443611693,-0.822602843243485,0.124995505033138
4,0,3,4,2,1,3,1,3,7,2,2,3,2,-0.104935159657883,1.36266457561074,2.69648911354597,1.67800747069608,-0.862345078922518,0.676211703910153,-0.822602843243485,-0.882800448430524
3,0,3,4,2,1,1,2,3,9,2,4,1,3,-0.765494896321428,0.247980369169766,-0.703886117451731,0.288188805721652,-0.503999085142627,-0.422226443611693,-0.822602843243485,-0.355613864600471
2,0,3,3,2,2,2,2,3,8,1,1,1,2,-0.782809837794198,0.142614666806856,-0.791075225938851,0.78455261464109,-1.04151807581246,-0.422226443611693,-0.822602843243485,-0.403747873485663
4,0,3,2,2,1,1,2,3,8,1,2,6,2,-0.807473436672744,0.438501045607292,-0.936390406750719,0.983098138208865,-0.109818491984746,0.676211703910153,-0.822602843243485,-0.589487384496109
4,0,1,4,2,1,2,2,3,9,1,2,1,2,0.0653091702058287,0.731754104761045,0.371446220556089,-0.903084335685,-1.22069107270241,-0.422226443611693,0.0141535875361788,0.959014377440955
2,1,2,4,3,2,2,2,3,7,2,2,1,1,-0.654401417424569,-0.549026738394474,0.138941931257101,0.387461567505539,1.7177460762927,0.676211703910153,-0.822602843243485,2.55487012441333
2,0,3,5,2,2,2,2,3,8,2,3,1,1,-0.746268431501636,-0.159657512136786,-0.587633972802237,-0.50599328854945,-1.36402947021437,-0.422226443611693,-0.822602843243485,-0.288085259434675
3,1,2,4,2,2,2,3,3,7,2,1,3,1,-0.0239812943939178,0.683235190270907,3.39400198144293,-0.803811573901113,-0.862345078922518,1.774649851432,-0.822602843243485,1.97559732984894
1,1,3,4,2,1,3,3,2,6,2,1,6,2,-0.761740666281305,0.408612867617438,-0.645760045126984,-1.20090262103666,-0.575668283898605,-0.422226443611693,-0.822602843243485,-1.42915569057472
3,0,3,5,2,1,2,2,3,8,2,4,1,2,-0.387929668849723,0.992057751835674,-0.703886117451731,-0.803811573901113,-0.862345078922518,3.97152614647569,2.10604466448534,-0.354178181749525
5,0,1,3,2,1,1,2,3,8,4,1,5,2,-0.169903871700283,1.74762299146024,2.23148053494799,1.4794619471283,-0.0381492932287678,-0.422226443611693,-0.822602843243485,1.07386233081996
5,1,2,2,5,2,2,3,3,9,1,1,5,1,0.730492403851277,-1.23954898274596,0.923643907641186,-0.903084335685,0.46353509806308,-0.422226443611693,-0.404224627853653,1.60382464182791
4,0,3,3,2,2,3,2,3,9,2,1,1,1,-0.341393268705572,1.04442789630909,-0.645760045126984,0.0896432821538763,-0.396495287008659,-0.422226443611693,0.0141535875361788,-1.24809375467816
4,0,3,1,2,2,2,1,2,5,1,4,1,1,-0.359844242313104,-0.282205625194304,-0.645760045126984,-0.108902241413899,0.391865899307102,0.676211703910153,0.0141535875361788,0.199654107945729
4,0,3,3,2,2,1,2,2,6,1,1,4,1,-0.00894010909211226,0.742484882321278,0.197068003581848,-0.704538812117225,-1.14902187394643,0.676211703910153,0.432531802926011,-0.491569171033792
4,0,2,5,2,2,1,2,3,9,2,4,5,2,0.257556926896371,1.92102709019432,0.836454799154066,-0.704538812117225,0.427700498685091,-0.422226443611693,0.0141535875361788,-0.148734460098487
5,0,3,5,2,2,2,2,3,8,2,2,1,2,0.81375136133846,-0.577005759640483,-0.674823081289357,1.28091642356053,-1.36402947021437,1.774649851432,-0.404224627853653,-0.337654951170813
2,0,1,5,2,1,1,2,3,8,2,2,6,2,2.21270926477974,0.743110295737366,0.662076582179825,1.38018918534442,0.535204296819058,-0.422226443611693,-0.404224627853653,0.162397142094802
4,0,2,3,2,2,2,1,3,8,1,2,1,1,-0.0988285475485544,0.502391963534942,-0.00637324955476632,0.288188805721652,1.68191147691471,-0.422226443611693,0.0141535875361788,2.29592191020421
2,0,3,3,2,2,3,2,3,7,2,3,5,1,-0.558087297824426,1.73313973340348,0.313320148231342,-0.605266050333337,-0.324826088252681,-0.422226443611693,-0.822602843243485,-0.921628980049869
2,1,2,4,2,2,2,3,1,2,2,1,3,1,-0.0239812943939178,0.683235190270907,3.39400198144293,-0.803811573901113,-0.862345078922518,1.774649851432,-0.822602843243485,1.97559732984894
5,0,3,4,2,1,1,3,3,9,3,3,1,2,1.42357494352268,2.04518811153543,-0.849201298263598,0.883825376424978,-1.43569866897034,-0.422226443611693,-0.404224627853653,-0.878147764875036
4,0,3,5,1,2,2,2,3,8,2,2,1,2,1.65536616868622,-0.543068852693854,-0.587633972802237,1.97582575604774,-1.22069107270241,-0.422226443611693,-0.404224627853653,-0.288085259434675
5,0,3,3,2,1,2,2,3,9,2,3,6,1,-0.781083644821672,1.38386279876654,-0.820138262101225,0.883825376424978,-1.29236027145839,-0.422226443611693,-0.822602843243485,-0.293501574418377
1,0,3,3,2,1,3,2,3,9,2,1,5,2,0.166488546769102,1.00654100989243,0.603950509855077,-1.30017538282055,0.965219489354928,-0.422226443611693,1.26928823370567,-1.42293649804784
1,1,1,5,2,1,2,3,3,7,1,1,1,2,0.839188311410444,0.709337971268654,0.662076582179825,0.78455261464109,-0.969848877056485,-0.422226443611693,-0.404224627853653,0.422413655449963
5,0,2,5,2,2,2,2,2,6,2,2,5,2,0.365454686754576,-0.53187724419545,1.21427426926492,1.87655299426385,-0.719006681410561,0.676211703910153,0.0141535875361788,0.736355036445501
1,0,1,5,2,2,1,2,3,7,4,3,4,2,-0.317750899499462,1.3135531642001,1.44677855856391,1.97582575604774,0.356031299929113,-0.422226443611693,-0.822602843243485,0.385235350503609
1,0,2,4,2,1,2,1,3,9,2,2,1,2,-0.714475357446927,-0.139644282821995,-0.442318791990369,-0.00962947963001139,-0.145653091362735,-0.422226443611693,-0.822602843243485,-0.205469106541113
2,0,2,3,2,1,2,2,2,6,3,1,5,2,0.377472601072723,-0.575327018365722,1.15614819694017,1.38018918534442,-1.72237546399426,0.676211703910153,0.850910018315843,0.703308575288076
2,0,3,3,2,2,2,3,3,8,1,2,5,2,-0.045090813353604,0.411114521281787,0.226131039744222,-1.10162985925278,-0.396495287008659,-0.422226443611693,0.0141535875361788,0.174565196769276
5,0,2,1,2,1,3,1,3,8,2,1,6,2,-0.172568021357711,-0.499191164080996,-0.238877538853754,1.87655299426385,1.43106928126879,-0.422226443611693,1.68766644909551,-1.28204617768353
4,0,2,2,5,2,2,1,3,8,1,1,1,2,0.099677671043001,-1.23954898274596,0.168004967419475,0.983098138208865,0.320196700551124,5.06996429399754,-0.404224627853653,0.14151873561185
3,0,3,5,2,1,3,2,3,8,3,4,5,2,0.0184600895016081,1.84522040086543,0.255194075906595,-0.605266050333337,-0.181487690740724,1.774649851432,0.432531802926011,-0.617043193343926
4,0,1,5,1,2,2,2,2,6,3,2,6,2,-0.60975675287588,-0.464694676709446,0.284257112068969,1.4794619471283,-0.898179678300507,1.774649851432,-0.822602843243485,0.207611657926701
2,1,3,4,3,1,2,2,3,9,1,2,4,3,0.528886061199452,-0.404457489791569,0.255194075906595,-0.50599328854945,1.03688868811091,-0.422226443611693,-0.404224627853653,0.191088427347988
3,0,2,3,2,1,1,1,3,9,1,3,1,2,2.15334954235813,1.02415133502963,0.0808158589323542,-0.50599328854945,0.786046492464982,-0.422226443611693,-0.404224627853653,-0.543270108223785
2,1,3,3,5,1,2,3,1,3,1,4,6,2,-0.515494129921254,-1.23954898274596,-0.587633972802237,1.97582575604774,0.141023703661178,2.87308799895384,0.850910018315843,-0.288085259434675
4,0,3,4,2,1,3,2,3,9,2,2,5,2,0.749078128203213,1.01727178745267,0.429572292880836,1.38018918534442,0.141023703661178,-0.422226443611693,-0.404224627853653,-0.707710520973727
1,0,3,5,2,2,1,2,3,8,2,1,1,2,0.87542764394596,-0.0304273504758107,-0.645760045126984,0.586007091073315,-0.719006681410561,-0.422226443611693,-0.404224627853653,-0.368367344219028
3,0,3,4,2,1,1,2,3,8,1,1,6,2,-0.738438248030161,0.266973187121468,-0.587633972802237,1.77728023247997,-0.754841280788551,-0.422226443611693,-0.822602843243485,-0.833577362436832
2,0,3,3,5,1,2,2,3,8,2,1,1,1,-0.470121378837284,-1.23954898274596,-0.849201298263598,1.87655299426385,-0.0381492932287678,-0.422226443611693,1.68766644909551,-0.436794334643088
1,0,3,2,2,2,1,2,3,9,1,2,1,1,0.0678910195189334,0.851076401251375,-0.674823081289357,-0.208175003197787,1.00105408873292,-0.422226443611693,-0.404224627853653,-0.85515147265862
1,0,3,4,2,1,3,2,2,5,2,3,1,3,-0.37457917205966,0.674907316888272,-0.732949153614104,0.387461567505539,-1.04151807581246,-0.422226443611693,0.850910018315843,-1.00978112086694
3,0,3,4,2,1,2,2,2,6,2,2,6,2,-0.336968021530339,1.51358670786127,-0.674823081289357,0.486734329289427,-1.2565256720804,-0.422226443611693,0.432531802926011,0.127234705702447
2,0,2,2,5,1,3,2,3,8,1,1,6,2,-0.628472854789036,-1.23954898274596,0.0808158589323542,-1.30017538282055,1.43106928126879,-0.422226443611693,-0.822602843243485,-1.39631014845879
2,0,3,3,5,2,2,2,3,7,1,3,5,3,-0.583958012566815,-1.23954898274596,0.516761401367957,1.97582575604774,0.714377293709004,-0.422226443611693,-0.822602843243485,0.916558256606546
5,0,1,5,5,2,2,3,3,8,3,2,6,2,-0.658684949479676,-1.23954898274596,0.313320148231342,-0.208175003197787,-0.683172082032572,-0.422226443611693,-0.822602843243485,0.224134888505413
1,0,3,2,5,2,3,2,3,7,4,2,6,2,-0.800804688308355,-1.23954898274596,-0.791075225938851,-0.704538812117225,-1.32819487083638,-0.422226443611693,-0.822602843243485,-1.48233991817376
3,1,2,3,2,1,2,1,3,9,1,1,1,2,-0.689827750202495,-0.389645066778976,-0.326066647340875,-0.50599328854945,0.750211893086993,-0.422226443611693,-0.822602843243485,-0.139376184226262
2,0,2,5,5,1,2,2,3,9,4,1,5,2,-0.516535264213795,-1.23954898274596,0.807391762991692,0.0896432821538763,0.571038896197048,-0.422226443611693,-0.822602843243485,0.914032061191443
2,0,3,5,2,2,2,3,3,8,1,2,5,2,-0.0436593522318781,-0.240006677856206,0.226131039744222,0.983098138208865,-1.2565256720804,1.774649851432,0.0141535875361788,0.174565196769276
1,0,3,4,2,2,2,1,3,8,4,3,1,3,-0.764700945991438,0.465163407029959,-0.674823081289357,-0.704538812117225,-0.503999085142627,-0.422226443611693,-0.822602843243485,-0.337654951170813
4,1,2,2,5,2,2,3,3,9,1,1,5,1,0.730492403851277,-1.23954898274596,0.923643907641186,-0.903084335685,0.46353509806308,-0.422226443611693,-0.404224627853653,1.60382464182791
4,1,3,3,4,2,2,1,2,6,2,4,1,2,-0.795566864314508,-0.627038832927463,-0.645760045126984,-0.208175003197787,-0.862345078922518,-0.422226443611693,-0.822602843243485,-0.3211317205921
2,0,3,4,2,1,3,2,2,4,2,1,6,2,-0.788678557645381,1.51747085434013,-0.849201298263598,1.18164366177664,-0.503999085142627,-0.422226443611693,-0.822602843243485,-1.12735539352207
3,1,3,2,1,1,2,1,3,8,1,1,1,1,-0.423268951006238,-0.486222064821081,-0.820138262101225,-0.605266050333337,1.18022708562286,-0.422226443611693,0.0141535875361788,-0.420271104064375
2,1,2,5,4,1,2,1,3,8,1,1,1,3,0.302511454498032,-0.85021267298386,-0.0935623580418869,0.288188805721652,1.28773088375683,-0.422226443611693,-0.404224627853653,0.47294583225199
2,0,3,4,2,1,3,2,2,6,1,2,1,2,-0.44557834245404,0.233859192564427,-0.907327370588345,-0.108902241413899,-1.32819487083638,-0.422226443611693,1.26928823370567,-1.10008348819899
3,0,1,3,5,1,2,2,3,9,1,3,5,1,-0.216668986355923,-1.23954898274596,2.37679571575986,-0.307447764981674,0.427700498685091,-0.422226443611693,-0.822602843243485,2.70930944910176
1,1,3,3,2,2,3,2,2,6,2,1,5,2,0.121255871007104,1.48146020817174,0.603950509855077,0.883825376424978,-1.36402947021437,2.87308799895384,2.52442287987517,-1.03498482030316
4,0,1,5,5,2,2,3,3,8,2,2,1,2,-0.610496575312799,-1.23954898274596,0.429572292880836,-0.803811573901113,0.320196700551124,-0.422226443611693,-0.822602843243485,1.18248226207074
1,0,3,3,5,2,2,3,3,7,1,2,1,2,-0.243120644311485,-1.23954898274596,-0.878264334425972,-1.39944814460444,-0.969848877056485,-0.422226443611693,-0.404224627853653,-0.453317565221801
5,0,3,4,2,1,3,2,2,4,1,1,1,3,0.532698962306442,1.55762897895205,-0.61669700896461,-0.307447764981674,0.105189104283189,0.676211703910153,-0.404224627853653,-0.920191909936023
2,1,2,1,2,2,2,1,2,5,2,1,4,2,0.431835437763394,-0.444154783465318,1.27240034158967,-1.30017538282055,-0.288991488874692,-0.422226443611693,0.850910018315843,0.769401497602927
2,0,2,4,5,1,2,2,3,9,2,4,1,2,-0.290785394848464,-1.23954898274596,-0.384192719665622,-1.00235709746889,-1.36402947021437,-0.422226443611693,2.10604466448534,0.188715326548876
5,0,3,5,2,2,3,3,3,7,4,1,6,2,-0.778380526271468,0.82684986050189,-0.762012189776478,1.87655299426385,-0.575668283898605,-0.422226443611693,-0.822602843243485,-1.14561315023078
1,1,3,3,1,1,2,1,3,8,1,4,1,2,-0.821648012009345,-0.585695714474537,-0.878264334425972,0.685279852857202,1.7177460762927,-0.422226443611693,-0.822602843243485,-0.281219461260154
1,1,3,3,2,2,2,3,3,8,1,3,5,2,0.586770345141682,0.222865083039525,0.313320148231342,0.188916043937764,0.46353509806308,-0.422226443611693,-0.404224627853653,0.224134888505413
2,0,3,3,1,1,2,1,3,7,3,4,4,2,0.0673044712727885,-0.543727182605524,0.574887473692704,-0.00962947963001139,1.61024227815873,-0.422226443611693,0.850910018315843,0.766641539783211
2,0,2,4,5,2,2,3,3,9,3,2,1,2,0.2019536631675,-1.23954898274596,-0.151688430366634,-1.10162985925278,0.141023703661178,-0.422226443611693,-0.404224627853653,1.43565349359602
2,0,3,3,3,1,2,2,3,8,1,2,6,1,-0.404267674702562,-0.847974351284179,-0.703886117451731,1.38018918534442,0.320196700551124,-0.422226443611693,0.850910018315843,0.145148968543807
4,0,3,3,5,2,2,2,3,9,2,4,6,1,-0.77298883180984,-1.23954898274596,-0.587633972802237,1.97582575604774,1.3952346818908,0.676211703910153,-0.822602843243485,-0.288085259434675
2,1,3,5,4,2,2,2,3,9,3,4,1,2,-0.840910341792275,-0.3188087682832,-0.936390406750719,-0.803811573901113,-0.36066068763067,-0.422226443611693,-0.822602843243485,-0.486364026379225
2,0,3,1,5,2,2,2,3,9,3,1,1,1,-0.826386611847947,-1.23954898274596,-0.907327370588345,1.08237089999275,1.78941527504868,-0.422226443611693,-0.822602843243485,0.656187929249598
4,0,3,5,2,1,1,2,3,9,2,4,5,2,1.2792046544249,0.024411531166366,0.371446220556089,-0.307447764981674,-1.50736786772632,-0.422226443611693,-0.404224627853653,-0.224433286434501
1,0,3,5,2,1,3,2,3,9,3,1,1,2,-0.434889625349527,-0.552647552908664,-0.878264334425972,0.387461567505539,-1.2565256720804,-0.422226443611693,2.10604466448534,-1.03084012626012
4,0,3,3,2,2,3,3,3,8,1,4,5,2,-0.0359507204904653,0.395808350835441,0.226131039744222,1.4794619471283,0.0335199055272104,-0.422226443611693,0.0141535875361788,-0.809790671158665
2,1,3,3,2,1,1,2,3,9,2,2,5,2,0.0879377948570195,1.36381665295617,0.400509256718463,-1.30017538282055,0.929384889976939,-0.422226443611693,0.0141535875361788,-0.499304696988541
4,0,2,5,2,1,1,3,3,9,1,3,4,2,-0.397307002097756,1.45466618076674,1.1270851607778,-1.39944814460444,0.965219489354928,-0.422226443611693,-0.822602843243485,-0.0145538656688698
1,0,2,5,3,2,2,2,3,9,4,2,1,3,-0.328718517351181,-0.48556373490941,-0.500444864315116,0.188916043937764,-0.754841280788551,-0.422226443611693,2.10604466448534,0.295333151719795
5,0,2,4,5,2,2,3,3,7,1,1,1,3,-0.771209114643785,-1.23954898274596,-0.297003611178501,-0.00962947963001139,1.32356548313482,0.676211703910153,-0.822602843243485,-0.12285295364755
5,0,2,3,2,2,2,3,3,9,1,3,6,2,-0.264689831425647,-0.0170961697644772,-0.297003611178501,-0.307447764981674,-1.68654086461627,1.774649851432,2.52442287987517,-0.0578481893364992
3,0,3,3,5,1,2,3,3,8,1,3,1,2,2.10164582750319,-1.23954898274596,-0.645760045126984,1.67800747069608,-0.468164485764638,-0.422226443611693,-0.404224627853653,0.265442964952194
4,0,2,4,2,1,2,3,3,9,2,1,6,3,-0.251361372870754,-0.547512579597631,-0.326066647340875,1.67800747069608,-1.43569866897034,0.676211703910153,2.52442287987517,0.055216786981171
2,0,1,5,5,2,2,3,3,8,1,1,1,1,-0.114848361099432,-1.23954898274596,0.284257112068969,0.983098138208865,1.14439248624487,-0.422226443611693,2.52442287987517,1.0585580327304
4,0,2,5,2,1,3,1,3,9,2,4,1,2,-0.216928672633272,1.29946490409035,-0.267940575016128,-1.20090262103666,-0.396495287008659,2.87308799895384,2.10604466448534,-1.15565033810877
5,0,3,4,5,2,2,1,3,8,1,1,4,2,3.88648785107556,-1.23954898274596,0.45863532904321,-1.20090262103666,-1.04151807581246,-0.422226443611693,-0.404224627853653,0.979730925111029
1,0,3,3,5,2,2,3,2,6,1,3,5,2,-0.551413639380129,-1.23954898274596,0.603950509855077,-1.20090262103666,0.786046492464982,-0.422226443611693,-0.822602843243485,1.33119133727915
4,0,3,3,2,1,1,2,3,8,1,3,5,1,0.75002996357383,1.15825313803696,0.429572292880836,-0.208175003197787,-0.719006681410561,-0.422226443611693,-0.404224627853653,0.0995233478504301
4,0,3,5,2,1,2,1,2,4,1,1,1,1,-0.740419879697794,0.459666352267508,-0.558570936639863,1.38018918534442,-0.575668283898605,-0.422226443611693,-0.822602843243485,-0.271562028855963
1,0,3,3,5,2,2,1,1,2,1,2,6,2,-0.240033387289024,-1.23954898274596,-0.936390406750719,0.983098138208865,1.10855788686688,-0.422226443611693,-0.404224627853653,-0.486364026379225
4,0,3,3,3,1,2,2,3,8,1,1,5,2,0.766217983419058,-0.725524987713413,0.603950509855077,0.486734329289427,1.7177460762927,0.676211703910153,-0.404224627853653,0.389367194292539
